event_id,created_datetime,start_datetime,resolved_datetime,closed_datetime,end_datetime,event_cause,sub_cause,description,comment,priority,requires_road_closure,corridor,zone,ward,junction,latitude,longitude,veh_type,veh_no,reported_by,source_channel,status,severity_reported,Pot_holes,water_logging,tree_fall,weather,rainfall_mm,temperature_c,lanes_blocked,num_vehicles_involved,injuries,fatalities,responder_unit,response_team_size,diversion_applied,signal_id,camera_id,district,police_station,contact_number,landmark,direction,updated_datetime,remarks
EVT-000074,2024-01-17T15:41:00+00:00,2024-01-17T15:41:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,critical,false,Mysore Road,Z3,W186,,12.874076,77.478546,lcv,KA01AB8346,officer,radio,open,high,0,0,0,rain,7.5,27.4,1,3,0,0,,2,false,SIG12,,Bengaluru,PS45,,,WB,2024-01-17T15:41:00+00:00,
EVT-000075,2024-02-11T16:59:00+00:00,2024-02-11T16:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,critical,false,ORR East,Z2,W141,,13.12301,77.721068,truck,KA22AB9432,officer,radio,open,high,0,0,0,clear,0.00,25.9,0,3,0,0,,3,false,SIG50,,Bengaluru,PS27,,,SB,2024-02-11T16:59:00+00:00,
EVT-000076,2024-02-07T08:56:00+00:00,2024-02-07T08:56:00+00:00,,,,tree_fall,,tree fallen across carriageway,,medium,false,Sarjapur Road,Z1,W113,,13.109899,77.649789,,,officer,radio,open,low,0,0,1,clear,2.57,24.4,0,3,0,0,,1,false,SIG26,,Bengaluru,PS43,,,NB,2024-02-07T08:56:00+00:00,
EVT-000077,2024-01-09T10:06:00+00:00,2024-01-09T10:06:00+00:00,,,,others,,incident reported,,critical,false,Bellary Road,Z2,W113,J105,13.021537,77.522579,,,officer,radio,open,high,0,0,0,clear,0.00,24.7,1,2,0,0,,4,false,SIG102,,Bengaluru,PS32,,,WB,2024-01-09T10:06:00+00:00,
EVT-000078,2023-11-21T07:19:00+00:00,2023-11-21T07:19:00+00:00,,,,others,,incident reported,,medium,false,Tumkur Road,Z5,W64,,13.035127,77.594776,,,officer,radio,open,low,0,0,0,clear,0.74,28.8,0,3,0,0,,3,false,SIG149,,Bengaluru,PS9,,,EB,2023-11-21T07:19:00+00:00,
EVT-000079,2024-04-18T12:53:00+00:00,2024-04-18T12:53:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z8,W14,,12.906111,77.657659,car,KA37AB0508,officer,radio,open,low,0,0,0,clear,0.00,33.0,1,1,0,0,,2,false,SIG82,,Bengaluru,PS44,,,SB,2024-04-18T12:53:00+00:00,
EVT-000080,2024-01-26T01:50:00+00:00,2024-01-26T01:50:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Magadi Road,Z7,W134,J282,12.963274,77.711758,car,KA22AB3692,officer,radio,open,medium,0,0,0,clear,2.54,22.1,0,2,0,0,,2,false,SIG76,,Bengaluru,PS27,,,NB,2024-01-26T01:50:00+00:00,
EVT-000081,2024-01-10T00:24:00+00:00,2024-01-10T00:24:00+00:00,,,,pot_holes,,pothole causing slowdown,,medium,false,Mysore Road,Z3,W40,,12.993523,77.733676,,,officer,radio,open,low,1,0,0,clear,0.00,27.0,0,1,0,0,,3,false,SIG138,,Bengaluru,PS9,,,WB,2024-01-10T00:24:00+00:00,
EVT-000082,2024-01-04T17:46:00+00:00,2024-01-04T17:46:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z5,W149,,12.96999,77.714373,car,KA17AB2407,officer,radio,open,low,0,0,0,clear,0.00,30.0,0,1,0,0,,0,false,SIG38,,Bengaluru,PS23,,,SB,2024-01-04T17:46:00+00:00,
EVT-000083,2024-01-10T23:06:00+00:00,2024-01-10T23:06:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Hosur Road,Z1,W185,,13.02647,77.728823,bus,KA37AB9987,officer,radio,open,low,0,0,0,clear,0.00,17.8,1,2,0,0,,4,false,SIG137,,Bengaluru,PS45,,,EB,2024-01-10T23:06:00+00:00,
EVT-000084,2024-03-23T06:03:00+00:00,2024-03-23T06:03:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,medium,true,Mysore Road,Z6,W45,,13.085873,77.768396,lcv,KA40AB8728,officer,radio,open,critical,0,0,0,rain,7.89,25.2,2,1,0,0,,1,true,SIG22,,Bengaluru,PS20,,,EB,2024-03-23T06:03:00+00:00,
EVT-000085,2023-12-19T12:33:00+00:00,2023-12-19T12:33:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Sarjapur Road,Z8,W12,,12.895657,77.514393,,,officer,radio,open,critical,0,0,0,clear,0.00,28.4,2,3,2,0,,1,true,SIG152,,Bengaluru,PS45,,,WB,2023-12-19T12:33:00+00:00,
EVT-000086,2023-11-26T08:24:00+00:00,2023-11-26T08:24:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Magadi Road,Z3,W121,,13.082186,77.526053,,,officer,radio,open,high,0,0,0,clear,0.00,26.1,2,3,1,0,,2,true,SIG60,,Bengaluru,PS49,,,WB,2023-11-26T08:24:00+00:00,
EVT-000087,2023-11-07T23:52:00+00:00,2023-11-07T23:52:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z4,W95,J211,13.040217,77.764726,bus,KA38AB1647,officer,radio,open,low,0,0,0,rain,7.66,27.0,0,2,0,0,,1,false,SIG152,,Bengaluru,PS4,,,NB,2023-11-07T23:52:00+00:00,
EVT-000088,2024-04-24T11:33:00+00:00,2024-04-24T11:33:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Hosur Road,Z5,W159,,12.919499,77.538966,,,officer,radio,open,high,0,0,0,clear,3.17,26.2,0,1,2,0,,2,true,SIG66,,Bengaluru,PS46,,,NB,2024-04-24T11:33:00+00:00,
EVT-000089,2023-12-17T07:18:00+00:00,2023-12-17T07:18:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Tumkur Road,Z1,W46,,13.091553,77.554798,,,officer,radio,open,low,0,1,0,rain,8.79,23.5,0,2,0,0,,3,false,SIG99,,Bengaluru,PS7,,,NB,2023-12-17T07:18:00+00:00,
EVT-000090,2024-03-21T07:57:00+00:00,2024-03-21T07:57:00+00:00,,,,others,,incident reported,,high,false,Hosur Road,Z1,W62,,13.008967,77.582482,,,officer,radio,open,low,0,0,0,clear,0.00,23.9,0,2,0,0,,4,false,SIG150,,Bengaluru,PS40,,,NB,2024-03-21T07:57:00+00:00,
EVT-000091,2023-12-16T18:53:00+00:00,2023-12-16T18:53:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Old Madras Road,Z3,W127,,13.126122,77.48908,,,officer,radio,open,critical,0,0,0,rain,16.32,26.7,2,2,2,0,,0,true,SIG47,,Bengaluru,PS26,,,WB,2023-12-16T18:53:00+00:00,
EVT-000092,2024-01-26T21:21:00+00:00,2024-01-26T21:21:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Sarjapur Road,Z2,W182,,12.983725,77.477115,car,KA43AB4524,officer,radio,open,medium,0,0,0,clear,0.00,24.4,1,2,0,0,,3,false,SIG6,,Bengaluru,PS42,,,SB,2024-01-26T21:21:00+00:00,
EVT-000093,2024-01-05T03:06:00+00:00,2024-01-05T03:06:00+00:00,,,,others,,incident reported,,high,false,Mysore Road,Z7,W46,,13.117969,77.680105,,,officer,radio,open,high,0,0,0,clear,0.00,26.4,1,2,0,0,,3,false,SIG153,,Bengaluru,PS27,,,NB,2024-01-05T03:06:00+00:00,
EVT-000094,2024-01-26T04:19:00+00:00,2024-01-26T04:19:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Old Madras Road,Z6,W183,,12.889049,77.525649,lcv,KA08AB0899,officer,radio,open,medium,0,0,0,clear,1.32,21.8,0,2,0,0,,0,false,SIG11,,Bengaluru,PS49,,,NB,2024-01-26T04:19:00+00:00,
EVT-000095,2023-11-14T09:42:00+00:00,2023-11-14T09:42:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Magadi Road,Z6,W69,,12.889217,77.706937,two_wheeler,KA47AB2606,officer,radio,open,medium,0,0,0,clear,0.71,24.8,1,3,0,0,,1,false,SIG132,,Bengaluru,PS42,,,EB,2023-11-14T09:42:00+00:00,
EVT-000096,2023-12-30T18:23:00+00:00,2023-12-30T18:23:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Kanakapura Road,Z3,W50,,13.02034,77.649204,,,officer,radio,open,high,0,0,0,clear,0.00,22.9,0,1,2,0,,0,true,SIG54,,Bengaluru,PS34,,,EB,2023-12-30T18:23:00+00:00,
EVT-000097,2024-03-02T03:06:00+00:00,2024-03-02T03:06:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Mysore Road,Z2,W92,,12.977041,77.61475,,,officer,radio,open,critical,0,0,0,rain,18.86,29.4,3,2,2,0,,4,true,SIG153,,Bengaluru,PS25,,,WB,2024-03-02T03:06:00+00:00,
EVT-000098,2024-02-04T16:29:00+00:00,2024-02-04T16:29:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Hosur Road,Z2,W29,,12.965264,77.698465,,,officer,radio,open,critical,0,0,0,clear,0.00,20.4,2,1,2,0,,0,true,SIG36,,Bengaluru,PS28,,,WB,2024-02-04T16:29:00+00:00,
EVT-000099,2023-11-28T22:12:00+00:00,2023-11-28T22:12:00+00:00,,,,others,,incident reported,,low,false,Mysore Road,Z8,W31,,13.12966,77.529423,,,officer,radio,open,low,0,0,0,clear,0.00,26.8,0,3,0,0,,1,false,SIG42,,Bengaluru,PS34,,,SB,2023-11-28T22:12:00+00:00,
EVT-000100,2023-11-02T14:18:00+00:00,2023-11-02T14:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z8,W89,J394,13.07155,77.54343,bus,KA03AB3208,officer,radio,open,medium,0,0,0,rain,6.04,27.2,1,1,0,0,,2,false,SIG29,,Bengaluru,PS25,,,EB,2023-11-02T14:18:00+00:00,
EVT-000101,2024-02-24T05:41:00+00:00,2024-02-24T05:41:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Hosur Road,Z8,W110,,12.931745,77.51487,bus,KA16AB6558,officer,radio,open,low,0,0,0,clear,0.00,25.1,0,3,0,0,,0,false,SIG2,,Bengaluru,PS3,,,WB,2024-02-24T05:41:00+00:00,
EVT-000102,2024-02-14T07:01:00+00:00,2024-02-14T07:01:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z5,W36,J135,12.883511,77.522865,lcv,KA33AB8081,officer,radio,open,medium,0,0,0,rain,8.14,24.2,1,2,0,0,,0,false,SIG99,,Bengaluru,PS48,,,WB,2024-02-14T07:01:00+00:00,
EVT-000103,2024-04-15T16:38:00+00:00,2024-04-15T16:38:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z6,W50,,13.075051,77.680629,auto,KA37AB0458,officer,radio,open,low,0,0,0,clear,2.61,23.7,0,1,0,0,,3,false,SIG99,,Bengaluru,PS35,,,NB,2024-04-15T16:38:00+00:00,
EVT-000104,2024-02-13T02:32:00+00:00,2024-02-13T02:32:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Bellary Road,Z8,W103,,13.061276,77.760762,bus,KA57AB1961,officer,radio,open,low,0,0,0,rain,5.62,23.7,0,3,0,0,,0,false,SIG91,,Bengaluru,PS39,,,NB,2024-02-13T02:32:00+00:00,
EVT-000105,2024-04-18T19:37:00+00:00,2024-04-18T19:37:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Old Madras Road,Z5,W94,,12.930542,77.760532,,,officer,radio,open,low,0,1,0,rain,8.16,22.9,1,1,0,0,,1,false,SIG160,,Bengaluru,PS9,,,SB,2024-04-18T19:37:00+00:00,
EVT-000106,2023-12-10T17:51:00+00:00,2023-12-10T17:51:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z1,W52,,13.126321,77.506685,auto,KA27AB0883,officer,radio,open,low,0,0,0,clear,0.00,23.7,1,3,0,0,,1,false,SIG51,,Bengaluru,PS4,,,SB,2023-12-10T17:51:00+00:00,
EVT-000107,2024-01-26T00:43:00+00:00,2024-01-26T00:43:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,Bellary Road,Z6,W70,,12.881075,77.507334,,,officer,radio,open,medium,1,0,0,clear,0.00,23.8,0,3,0,0,,0,false,SIG8,,Bengaluru,PS27,,,SB,2024-01-26T00:43:00+00:00,
EVT-000108,2024-03-04T21:27:00+00:00,2024-03-04T21:27:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR East,Z1,W90,,12.954281,77.711194,car,KA15AB0058,officer,radio,open,low,0,0,0,rain,6.62,25.2,0,2,0,0,,1,false,SIG98,,Bengaluru,PS8,,,NB,2024-03-04T21:27:00+00:00,
EVT-000109,2024-04-03T15:00:00+00:00,2024-04-03T15:00:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z7,W100,J253,13.124491,77.473127,two_wheeler,KA22AB4448,officer,radio,open,medium,0,0,0,clear,2.53,27.3,0,2,0,0,,0,false,SIG131,,Bengaluru,PS17,,,NB,2024-04-03T15:00:00+00:00,
EVT-000110,2024-04-27T18:20:00+00:00,2024-04-27T18:20:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR East,Z7,W100,,12.96286,77.748333,lcv,KA44AB5023,officer,radio,open,low,0,0,0,clear,1.94,23.6,1,3,0,0,,1,false,SIG145,,Bengaluru,PS25,,,EB,2024-04-27T18:20:00+00:00,
EVT-000111,2024-04-04T13:48:00+00:00,2024-04-04T13:48:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z5,W40,,12.892583,77.669192,truck,KA22AB2634,officer,radio,open,low,0,0,0,rain,5.96,28.8,0,2,0,0,,1,false,SIG50,,Bengaluru,PS36,,,SB,2024-04-04T13:48:00+00:00,
EVT-000112,2024-01-24T10:30:00+00:00,2024-01-24T10:30:00+00:00,2024-01-24T11:15:03.293395+00:00,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z6,W148,,13.074014,77.750441,truck,KA14AB6064,officer,radio,resolved,medium,0,0,0,clear,0.00,24.2,1,2,0,0,,3,false,SIG113,,Bengaluru,PS49,,,SB,2024-01-24T10:30:00+00:00,
EVT-000113,2024-01-01T19:38:00+00:00,2024-01-01T19:38:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z7,W48,,12.849515,77.5466,truck,KA17AB1929,officer,radio,open,low,0,0,0,clear,0.82,25.9,0,2,0,0,,1,false,SIG161,,Bengaluru,PS17,,,SB,2024-01-01T19:38:00+00:00,
EVT-000114,2023-12-30T08:30:00+00:00,2023-12-30T08:30:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z1,W152,,13.099696,77.594648,bus,KA08AB7667,officer,radio,open,medium,0,0,0,clear,0.00,28.4,1,3,0,0,,1,false,SIG12,,Bengaluru,PS46,,,SB,2023-12-30T08:30:00+00:00,
EVT-000115,2023-11-18T01:49:00+00:00,2023-11-18T01:49:00+00:00,,,,others,,incident reported,,medium,false,Hosur Road,Z7,W149,,12.852313,77.598947,,,officer,radio,open,low,0,0,0,rain,10.41,26.6,1,1,0,0,,4,false,SIG65,,Bengaluru,PS42,,,SB,2023-11-18T01:49:00+00:00,
EVT-000116,2024-04-04T20:38:00+00:00,2024-04-04T20:38:00+00:00,,,,tree_fall,,tree fallen across carriageway; road closure required,,low,true,Bellary Road,Z7,W70,,12.959888,77.715413,,,officer,radio,open,high,0,0,1,clear,1.83,26.3,3,3,0,0,,4,true,SIG2,,Bengaluru,PS39,,,SB,2024-04-04T20:38:00+00:00,
EVT-000117,2024-04-24T03:13:00+00:00,2024-04-24T03:13:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Mysore Road,Z1,W76,,13.013378,77.712929,,,officer,radio,open,low,0,1,0,clear,0.01,24.9,1,3,0,0,,2,false,SIG85,,Bengaluru,PS15,,,SB,2024-04-24T03:13:00+00:00,
EVT-000118,2024-01-12T08:54:00+00:00,2024-01-12T08:54:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Mysore Road,Z6,W21,J305,13.093034,77.609537,,,officer,radio,open,medium,0,0,0,clear,0.00,27.8,1,2,2,0,,0,false,SIG148,,Bengaluru,PS6,,,EB,2024-01-12T08:54:00+00:00,
EVT-000119,2024-04-17T06:19:00+00:00,2024-04-17T06:19:00+00:00,,,,others,,incident reported,,medium,false,Tumkur Road,Z6,W118,,12.938315,77.663192,,,officer,radio,open,low,0,0,0,clear,2.31,20.4,0,1,0,0,,3,false,SIG156,,Bengaluru,PS44,,,EB,2024-04-17T06:19:00+00:00,
EVT-000120,2024-04-02T22:46:00+00:00,2024-04-02T22:46:00+00:00,,,,tree_fall,,tree fallen across carriageway; road closure required,,medium,true,Mysore Road,Z2,W39,,13.021816,77.580328,,,officer,radio,open,high,0,0,1,clear,2.22,23.6,1,3,0,0,,2,true,SIG164,,Bengaluru,PS38,,,NB,2024-04-02T22:46:00+00:00,
EVT-000121,2024-01-08T13:48:00+00:00,2024-01-08T13:48:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Sarjapur Road,Z1,W19,,12.876703,77.692971,lcv,KA02AB5076,officer,radio,open,high,0,0,0,rain,6.74,24.1,1,3,0,0,,4,false,SIG99,,Bengaluru,PS31,,,WB,2024-01-08T13:48:00+00:00,
EVT-000122,2024-02-19T20:26:00+00:00,2024-02-19T20:26:00+00:00,,,,pot_holes,,pothole causing slowdown,,low,false,Magadi Road,Z4,W178,,12.899264,77.489011,,,officer,radio,open,low,1,0,0,clear,3.66,25.9,0,2,0,0,,3,false,SIG126,,Bengaluru,PS5,,,NB,2024-02-19T20:26:00+00:00,
EVT-000123,2023-11-30T20:33:00+00:00,2023-11-30T20:33:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z6,W196,,12.976776,77.610674,lcv,KA56AB8722,officer,radio,open,low,0,0,0,clear,0.00,22.5,1,2,0,0,,3,false,SIG86,,Bengaluru,PS28,,,SB,2023-11-30T20:33:00+00:00,
EVT-000124,2024-02-20T19:38:00+00:00,2024-02-20T19:38:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Kanakapura Road,Z4,W122,,12.859424,77.585015,two_wheeler,KA55AB7457,officer,radio,open,medium,0,0,0,rain,5.65,26.4,1,1,0,0,,1,false,SIG162,,Bengaluru,PS17,,,NB,2024-02-20T19:38:00+00:00,
EVT-000125,2024-01-16T02:40:00+00:00,2024-01-16T02:40:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR West,Z3,W111,,12.889393,77.481433,two_wheeler,KA34AB5169,officer,radio,open,medium,0,0,0,clear,4.18,24.7,0,3,0,0,,0,false,SIG119,,Bengaluru,PS1,,,NB,2024-01-16T02:40:00+00:00,
EVT-000126,2023-11-14T15:19:00+00:00,2023-11-14T15:19:00+00:00,,,,tree_fall,,tree fallen across carriageway; road closure required,,low,true,Magadi Road,Z8,W97,,13.126837,77.50654,,,officer,radio,open,medium,0,0,1,clear,4.22,28.5,0,3,0,0,,0,true,SIG48,,Bengaluru,PS24,,,NB,2023-11-14T15:19:00+00:00,
EVT-000127,2024-04-09T10:14:00+00:00,2024-04-09T10:14:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Old Madras Road,Z3,W172,,13.09291,77.646657,,,officer,radio,open,critical,0,0,0,rain,9.55,26.5,2,2,1,0,,3,true,SIG159,,Bengaluru,PS42,,,NB,2024-04-09T10:14:00+00:00,
EVT-000128,2023-12-13T23:51:00+00:00,2023-12-13T23:51:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,high,true,Mysore Road,Z7,W72,,13.012605,77.767286,auto,KA58AB2575,officer,radio,open,critical,0,0,0,rain,7.06,23.9,3,2,0,0,,0,true,SIG65,,Bengaluru,PS28,,,EB,2023-12-13T23:51:00+00:00,
EVT-000129,2024-02-16T22:57:00+00:00,2024-02-16T22:57:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,Hosur Road,Z8,W180,,12.995857,77.611006,,,officer,radio,open,high,1,0,0,rain,9.26,30.4,1,3,0,0,,1,false,SIG39,,Bengaluru,PS48,,,EB,2024-02-16T22:57:00+00:00,
EVT-000130,2024-03-18T02:29:00+00:00,2024-03-18T02:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Sarjapur Road,Z6,W52,,13.048322,77.641715,lcv,KA45AB4683,officer,radio,open,low,0,0,0,rain,5.03,28.1,0,1,0,0,,0,false,SIG157,,Bengaluru,PS3,,,EB,2024-03-18T02:29:00+00:00,
EVT-000131,2024-03-01T13:10:00+00:00,2024-03-01T13:10:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,ORR East,Z4,W81,,13.009705,77.663774,,,officer,radio,open,medium,0,0,0,clear,0.00,28.9,1,1,1,0,,1,false,SIG130,,Bengaluru,PS40,,,EB,2024-03-01T13:10:00+00:00,
EVT-000132,2024-03-20T18:18:00+00:00,2024-03-20T18:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR West,Z6,W179,,13.011495,77.564963,truck,KA49AB7270,officer,radio,open,low,0,0,0,rain,11.45,19.0,0,2,0,0,,0,false,SIG119,,Bengaluru,PS19,,,EB,2024-03-20T18:18:00+00:00,
EVT-000133,2024-03-21T16:21:00+00:00,2024-03-21T16:21:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z7,W170,,13.072784,77.494354,truck,KA23AB9233,officer,radio,open,medium,0,0,0,clear,0.00,23.1,0,2,0,0,,0,false,SIG66,,Bengaluru,PS10,,,NB,2024-03-21T16:21:00+00:00,
EVT-000134,2024-02-26T10:16:00+00:00,2024-02-26T10:16:00+00:00,2024-02-26T11:30:05.982763+00:00,,,public_event,,public event procession,,low,false,Kanakapura Road,Z4,W165,,12.855464,77.751509,,,officer,radio,resolved,low,0,0,0,clear,0.00,23.5,1,1,0,0,,2,false,SIG129,,Bengaluru,PS32,,,WB,2024-02-26T10:16:00+00:00,
EVT-000135,2024-01-23T17:32:00+00:00,2024-01-23T17:32:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z4,W112,,13.021586,77.742784,bus,KA26AB1509,officer,radio,open,low,0,0,0,clear,0.00,27.0,1,1,0,0,,4,false,SIG156,,Bengaluru,PS41,,,SB,2024-01-23T17:32:00+00:00,
EVT-000136,2024-02-23T06:18:00+00:00,2024-02-23T06:18:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Old Madras Road,Z1,W63,,12.938518,77.537446,,,officer,radio,open,low,0,0,0,clear,1.79,26.7,0,2,2,0,,1,false,SIG8,,Bengaluru,PS48,,,SB,2024-02-23T06:18:00+00:00,
EVT-000137,2023-12-02T07:11:00+00:00,2023-12-02T07:11:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z3,W92,,13.019124,77.670276,truck,KA07AB7466,officer,radio,open,medium,0,0,0,rain,9.39,27.1,1,3,0,0,,3,false,SIG53,,Bengaluru,PS20,,,SB,2023-12-02T07:11:00+00:00,
EVT-000138,2023-11-08T11:12:00+00:00,2023-11-08T11:12:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Old Madras Road,Z7,W171,,13.108593,77.468065,auto,KA17AB8361,officer,radio,open,low,0,0,0,rain,5.33,31.7,0,3,0,0,,0,false,SIG58,,Bengaluru,PS1,,,EB,2023-11-08T11:12:00+00:00,
EVT-000139,2024-01-20T14:11:00+00:00,2024-01-20T14:11:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z3,W81,J227,12.959249,77.666893,lcv,KA57AB5223,officer,radio,open,low,0,0,0,rain,8.27,25.9,1,2,0,0,,2,false,SIG6,,Bengaluru,PS5,,,NB,2024-01-20T14:11:00+00:00,
EVT-000140,2024-03-22T08:58:00+00:00,2024-03-22T08:58:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Bellary Road,Z3,W40,J223,13.101623,77.732018,,,officer,radio,open,critical,0,0,0,clear,0.00,30.0,2,3,1,0,,1,true,SIG96,,Bengaluru,PS46,,,WB,2024-03-22T08:58:00+00:00,
EVT-000141,2024-02-12T09:21:00+00:00,2024-02-12T09:21:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z2,W85,,12.90069,77.71511,auto,KA23AB1983,officer,radio,open,low,0,0,0,clear,3.1,28.9,1,3,0,0,,3,false,SIG163,,Bengaluru,PS29,,,SB,2024-02-12T09:21:00+00:00,
EVT-000142,2024-04-05T04:33:00+00:00,2024-04-05T04:33:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Kanakapura Road,Z1,W90,J84,13.003985,77.492842,two_wheeler,KA24AB7625,officer,radio,open,low,0,0,0,clear,4.82,30.2,0,1,0,0,,3,false,SIG66,,Bengaluru,PS45,,,SB,2024-04-05T04:33:00+00:00,
EVT-000143,2024-02-10T21:45:00+00:00,2024-02-10T21:45:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR East,Z4,W62,,12.976922,77.713529,car,KA35AB6946,officer,radio,open,low,0,0,0,clear,0.00,23.9,1,3,0,0,,3,false,SIG132,,Bengaluru,PS29,,,WB,2024-02-10T21:45:00+00:00,
EVT-000144,2024-02-29T09:33:00+00:00,2024-02-29T09:33:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z8,W47,J394,12.888101,77.714094,truck,KA33AB0321,officer,radio,open,low,0,0,0,clear,0.00,25.4,0,3,0,0,,4,false,SIG140,,Bengaluru,PS34,,,EB,2024-02-29T09:33:00+00:00,
EVT-000145,2024-02-05T10:13:00+00:00,2024-02-05T10:13:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z3,W50,,13.089563,77.530183,lcv,KA20AB5031,officer,radio,open,low,0,0,0,clear,3.75,24.2,1,2,0,0,,0,false,SIG70,,Bengaluru,PS28,,,EB,2024-02-05T10:13:00+00:00,
EVT-000146,2024-02-01T17:23:00+00:00,2024-02-01T17:23:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Tumkur Road,Z8,W141,,12.936887,77.544334,,,officer,radio,open,low,0,1,0,clear,0.00,27.5,1,1,0,0,,3,false,SIG30,,Bengaluru,PS3,,,EB,2024-02-01T17:23:00+00:00,
EVT-000147,2024-04-28T03:50:00+00:00,2024-04-28T03:50:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,ORR West,Z7,W99,,12.905336,77.684444,,,officer,radio,open,medium,0,0,0,clear,0.00,22.2,0,1,0,0,,2,false,SIG145,,Bengaluru,PS20,,,WB,2024-04-28T03:50:00+00:00,
EVT-000148,2024-02-04T03:29:00+00:00,2024-02-04T03:29:00+00:00,,,,tree_fall,,tree fallen across carriageway,,medium,false,Hosur Road,Z5,W89,,13.083925,77.76721,,,officer,radio,open,medium,0,0,1,rain,7.01,26.9,1,1,0,0,,3,false,SIG36,,Bengaluru,PS44,,,NB,2024-02-04T03:29:00+00:00,
